productId;languageId;syncId;productName;productListerDescription;productShortDescription;productLongDescription
SN0001;en;1743;SERIAL NUMBER - MANDATORY ALL;El cap jkt - Stuff the El Cap Jacket into your pack on your next Winds walkabout - its lightweight\, layerable nature makes it a classic;El cap jkt - Stuff the El Cap Jacket into your pack on your next Winds walkabout - its lightweight\, layerable nature makes it a classic; The double-faced and brushed polyester fleece (78% recycled) wicks moisture and dries quickly. The feminine contouring includes on-seam handwarmer pockets. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Made of lightweight\, packable and quick-to-dry recycled polyester</li> <li>Polyester satin taffeta trim at front zipper\, pockets and shoulder seams adds feminine detail</li> <li>Front on-seam handwarmer pockets</li> <li>Side panels and seams provide a flattering\, feminine fit</li> <li>Drop tail</li> <li>Spandex binding clean-finishes inside neck seam</li></ul><br><br><b>Fabric: </b>5.7-oz 100% polyester (78% recycled) brushed double-faced fleece. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>286 g (10.1 oz)<br><br>Made in Colombia.
P100302;en;1743;HEATER 520;Guide jkt - Sharp granite\, sticky verglas\, untracked lines - enjoy them all in this all-around workhorse soft shell;Guide jkt - Sharp granite\, sticky verglas\, untracked lines - enjoy them all in this all-around workhorse soft shell; Extremely durable\, stretchy and breathable\, the 4-way-stretch polyester double weave allows for an excellent fit while resisting wind\, water and snow. A chamois lining on the collar\, chin guard and wind flap complements the soft\, brushed interior for next-to-skin comfort. The regular-coil center-front zipper with DWR (durable water repellent) finish\, three external pockets\, articulated arms\, a drawcord hem and self-fabric cuff tabs round out the details. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Burly\, 4-way-stretch double-weave polyester is water- and wind-resistant and highly breathable</li> <li>Brushed interior for next-to-skin comfort with DWR (durable water repellent finish)</li> <li>Chamois-lined collar\, chin guard\, and wind flap</li> <li>External pockets: two handwarmers with zipper garages\, one lower left arm - all pocket zippers have a DWR finish</li> <li>Articulated arms</li> <li>Low-profile\, laminated\, self-fabric cuff tabs</li> <li>Drawcord hem</li></ul><br><br><b>Fabric: </b>7.6-oz 70-denier 92% polyester (47% recycled) double weave with 4-waystretch/8% spandex with Deluge DWR finish. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>578 g (20.4 oz)<br><br>Made in Vietnam.
5.00E+12;en;1743;SNICKERS X10 500G;Elsa tunic - The Elsa Tunic flourishes in heat-prone latitudes where its cool nature is an asset;Elsa tunic - The Elsa Tunic flourishes in heat-prone latitudes where its cool nature is an asset; Made from our lightest organic cotton weave\, the loose-fitting shirt promotes airflow in sticky conditions. Highly versatile\, the mid-thigh top can be worn with leggings\, jeans\, shorts\, or over swimwear. A scoop neck with yoke dart and shirring detail lend feminine style
SCREWMACHINE;en;1743;SCREWMACHINE;Lithia pants - Pull out the Lithia Pants after you've gotten your daily wave fix - the soft-handed fabric and smooth drape gently transition you back to the terrestrial world;Lithia pants - Pull out the Lithia Pants after you've gotten your daily wave fix - the soft-handed fabric and smooth drape gently transition you back to the terrestrial world; Made from a summery\, lightweight organic cotton/Tencel (55%/45%) blend\, the pants have a shirred waist with a wide cinched waistband that's adjustable with side ties on the right side. The relaxed leg and low rise offer a flattering fit
P100130;en;1743;CYLINDER 80 SC;Hills t-shirt - Head for the hills wearing the simply-designed Hills T-Shirt;Hills t-shirt - Head for the hills wearing the simply-designed Hills T-Shirt; Artist Mary Helt's modern graphic is printed with PVC- and phthalate-free inks on a canvas of 100% organic cotton. The lightweight shirt's Anika fit features a longer torso that's form-fitting\, shorter sleeves and wide\, deep neckline. Ringspun fabric yarns and taped shoulder seams add softness. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Ringspun yarns for a softer hand</li> <li>Taped shoulder seams</li> <li>Screen-print inks are PVC- and phthalate-free</li></ul><br><br><b>Fabric: </b>4.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(112 g 3.9 oz)<br><br>Made in USA.
ALLIMEX_101464;en;1743;HUISPROFIEL 40/40 MM;Inter-continental capris - Inter-Continental Capris recover quickly from night flights and sudden downpours because\, unlike the rest of us\, they are made from a stretch-woven blend of 52% nylon/48% polyester and have a DWR (durable water repellent) finish;Inter-continental capris - Inter-Continental Capris recover quickly from night flights and sudden downpours because\, unlike the rest of us\, they are made from a stretch-woven blend of 52% nylon/48% polyester and have a DWR (durable water repellent) finish; The capris feature a seamless waistband and a zip fly with button closure. With two front slant pockets and two zippered welted security pockets - one on the right side and one in back. Regular rise
SAD_001_BROWN;en;1743;SADDLE TYPE 001 - BROWN;Shop pants - short - More at home under the truck than inside it\, our Shop Pants are made from garment-washed 10-oz 100% organic cotton canvas that's tool-resistant yet breaks in easily;Shop pants - short - More at home under the truck than inside it\, our Shop Pants are made from garment-washed 10-oz 100% organic cotton canvas that's tool-resistant yet breaks in easily; They have a shaped waist\, jeans-style pocketing\, steel rivets\, double-fabric knees and reinforced mud flaps above the cuffs. Inseams (size 32): regular is 32
ALLIMEX_110267;en;1743;SOLAR PANEL SERAPHIM 275W POLY;Inga shorts - Long rides continue after the session's over with the Inga Shorts;Inga shorts - Long rides continue after the session's over with the Inga Shorts; An extended 11 inseam and pinstripe organic cotton canvas offer a graceful alternative to denim. The slim-fitting shorts have a low rise and shaped waistband\, plus five-pocket jean styling and topstitching for a durable finish. With a zip fly and button closure. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Soft\, sturdy organic cotton canvas</li> <li>Shaped waistband with belt loops
AANKOOP_SOFTWARE;en;1743;AANKOOP SOFTWARE;Planer t-shirt - The Planer T-Shirt gives a nod to the surfing working man\, with original Patagonia studio artwork for Fletcher Chouinard Designs;Planer t-shirt - The Planer T-Shirt gives a nod to the surfing working man\, with original Patagonia studio artwork for Fletcher Chouinard Designs; Made of 100% organic cotton\, the shirt sports the same graphic on front pocket and back of tee\, printed with inks that are PVC- and phthalate-free. Ringspun yarns and taped shoulder seams lend a soft touch. Doublestitching at sleeves and hem
BK-ROADBK-CARBON;en;1743;CARBON ROAD BIKE;R1 hoody - Spotted round the globe from high alpine ridges to backcountry bowls\, our R1 Hoody earns raves from our most active customers and ambassadors alike;R1 hoody - Spotted round the globe from high alpine ridges to backcountry bowls\, our R1 Hoody earns raves from our most active customers and ambassadors alike; Warm\, breathable and mobile\, it has the minimalist detailing that avid climbers and backcountry skiers need - from the stretchy R1 fabric (93% all-recycled polyester/7% spandex) to the snug-fitting balaclava-style hood. With low-grid Capilene 4 stretch polyester under the arms\, at the wrist cuffs and around the bottom hem for minimal bulk under a harness. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Versatile R1 fleece provides excellent stretch\, warmth\, wicking and breathability in a variety of temperatures</li> <li>High/low interior grid-structure enhances compressibility\, airflow and dry time</li> <li>Jersey microfiber face allows nonbinding layering</li> <li>Capilene 4 stretch panels under arms\, at cuffs and hem for reduced bulk and increased breathability</li> <li>Snug-fitting balaclava-style hood
RAW1;en;1743;SCREWS;Platform t-shirt - Imagine the problems of oil dependency and global warming being swept away - for good;Platform t-shirt - Imagine the problems of oil dependency and global warming being swept away - for good; Featuring original artwork by Tim Tomkinson\, The Platform T-Shirt carries an inside message about The Southern Environmental Law Center (SouthernEnvironment.org)\, a group leveraging the tools of environmental law and policy to promote energy efficiency and renewable resources that will lead us to a new\, cleaner future. The shirt is recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Ringspun yarns for a softer hand</li> <li>Taped shoulder seams</li> <li>Screen-print inks are PVC- and phthalate-free</li></ul><br><br><b>Fabric: </b>4.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(150 g 5.2 oz)<br><br>Made in USA.
EXH_001_BLACK;en;1743;EXHAUST TYPE 001 - BLACK;Runshade top - From the trailhead at dawn through sunset on Imogene Pass\, our Runshade keeps you comfortable on high-mileage days;Runshade top - From the trailhead at dawn through sunset on Imogene Pass\, our Runshade keeps you comfortable on high-mileage days; The top is made from lightweight\, breathable 100% polyester jersey (now more durable) that wicks moisture\, provides 30-UPF sun protection\, and dries quickly. The stand-up mini-mock neck has an improved zipper and is now taller for additional sun protection\, but still opens deep for high-output ventilation. We've removed the pocket for a more pared-down top\, and the new raglan sleeves and side panels reduce seam chafing from your hydration pack straps. Reflective heat-transfer logo keeps you visible. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Moisture-wicking\, Runshade fabric throughout is super soft and provides 30-UPF sun protection</li> <li>2 collar band offers great neck protection from the sun with minimal bulk</li> <li>Deep center-front zipper is clean-finished for next-to-skin comfort</li> <li>Raglan sleeves and side panels keep seams out of the way of pack straps</li> <li>Reflective heat-transfer logo</li></ul><br><br><b>Fabric: </b>4.3-oz 100% polyester jersey. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(158 g 5.5 oz)<br><br>Made in Vietnam.
FISHBOARD63;en;1743;FALAFEL;Squid t-shirt - Artist Tim Tompkinson's original work renders the Squid T-Shirt into a coat of arms;Squid t-shirt - Artist Tim Tompkinson's original work renders the Squid T-Shirt into a coat of arms; Printed on ringspun organic cotton (100%)\, the lightweight shirt is printed with PVC- and phthalate-free inks that are less harmful to the environment. Taped shoulder seams provide a no-chafe fit. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Ringspun yarns for a softer hand</li> <li>Taped shoulder seams</li> <li>Screen-print inks are PVC- and phthalate-free</li></ul><br><br><b>Fabric: </b>4.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(150 g 5.2 oz)<br><br>Made in USA.
